record_id,source_row,street,city,postal_code,country,latitude,longitude,shipment_number,carrier,weight_kg,status,dispatch_date,quality_note
log-000000673,673,Datenstrasse 14,Nordhafen,59487,Deutschland,53.6258912,14.9660036,SHP-500673,Beispielkurier,114.61,unterwegs,2025/03/15,synthetic-normal
log-000000674,674,Qualitätsring 15,Vektorstetten,67406,DE,48.1015695,14.9389255,SHP-500674,SynthExpress,432.58,unterwegs,16/03/2025,synthetic-normal
log-000000675,675,  Schemaweg   16, Vektorstetten ,75325,DE,52.3576204,14.2891729,SHP-500675,Beispielkurier,176.38,angekuendigt,17/03/2025,synthetic-normal
log-000000676,676,Pipelineweg 17,Vektorstetten,83244,D,52.2697893,13.0227533,SHP-500676,Beispielkurier,613.09,unterwegs,18.03.2025,synthetic-normal
log-000000677,677,Koordinatenplatz 18,Nordhafen,11163,Deutschland,48.2683727,8.6830251,SHP-500677,Beispielkurier,89.19,angekuendigt,19/03/2025,synthetic-normal
log-000000678,678,Spaltenweg 13 ,VEKTORSTETTEN,69388,Deutschland,49.2557581,12.9827279,SHP-500452,Musterfracht,748.95,angekuendigt,2025/06/02,synthetic-normal
log-000000679,679,Vektorallee 20,Nordhafen,27001,D,49.7010393,13.3085612,SHP-500679,Musterfracht,617.05,unterwegs,2025/03/21,synthetic-normal
log-000000680,680,Datenstr. 21,Vektorstetten,34920,DE,49.3782393,13.5985572,SHP-500680,Beispielkurier,226.79,unterwegs,2025/03/22,synthetic-normal
log-000000681,681,Koordinatenplatz 22,Südwinkel,42839,deu,52.6230963,6.28361,SHP-500681,DemoLogistik,47.14,verloren,2025/03/23,synthetic-normal
log-000000682,682,Vektorallee 23,Westbogen,50758,D,52.45203,14.9108916,SHP-500682,Beispielkurier,729.91,verloren,2025-03-24,synthetic-normal
log-000000683,683,  Qualitätsring   24,Westbogen,58677,DE,53.7585539,12.3282053,SHP-500683,Beispielkurier,557.13,unterwegs,25.03.2025,synthetic-normal
log-000000684,684,Qualitätsring 25, Südwinkel ,66596,DE,50.0529159,13.6764999,SHP-500684,SynthExpress,717.78,unterwegs,2025/03/26,synthetic-normal
log-000000685,685,Datenstraße 26,Ostfeld,74515,deu,54.4824803,6.879591,SHP-500685,Musterfracht,673.34,verloren,27.03.2025,synthetic-normal
log-000000686,686,  Qualitätsring   27,Vektorstetten,82434,deu,52.2612569,9.2534191,SHP-500686,SynthExpress,27.29,verloren,2025/03/28,synthetic-normal
log-000000687,687,Pipelineweg 28,Ostfeld,10353,deu,47.4750034,11.0714336,SHP-500687,Beispielkurier,293.92,zugestellt,2025-03-29,synthetic-normal
log-000000688,688,Prüfsummenstr. 29,Nordhafen,18272,Deutschland,47.7825871,14.1617008,SHP-500688,DemoLogistik,387.4,verloren,2025-03-30,synthetic-normal
log-000000689,689,Spaltenweg 30,Datenheim,26191,DE,53.0266624,7.7086667,SHP-500689,SynthExpress,626.8,unterwegs,31.03.2025,synthetic-normal
log-000000690,690,Spaltenweg 199,Ostfeld,40142,deu,52.0667237,14.0069366,SHP-500418,Musterfracht,383.34,verloren,2025/04/29,synthetic-normal
log-000000691,691,Vektorallee 32,Nordhafen,42029,DE,54.7474561,10.4565645,SHP-500691,Musterfracht,165.06,unterwegs,2025/04/02,synthetic-normal
log-000000692,692,Datenstr. 33,Ostfeld,49948,deu,51.6857432,12.1949337,SHP-500692,Musterfracht,198.74,unterwegs,2025-04-03,synthetic-normal
log-000000693,693,Schemaweg 34, Datenheim ,57867,deu,8.3520406,51.7975519,SHP-500693,Beispielkurier,100000,angekuendigt,04/04/2025,synthetic-error
log-000000694,694,Pipelineweg 35,Vektorstetten,65786,deu,51.3728728,6.449134,SHP-500694,Musterfracht,320.11,unterwegs,05/04/2025,synthetic-normal
log-000000695,695,  Vektorallee   36,Westbogen,73705,D,50.1799584,14.6689629,SHP-500695,DemoLogistik,409.19,angekuendigt,06/04/2025,synthetic-normal
log-000000696,696,Koordinatenplatz 37,Westbogen,81624,Deutschland,48.4121052,200.0,SHP-500696,Musterfracht,-4,angekuendigt,2025-04-07,synthetic-error
log-000000697,697,  Schemaweg   38,Westbogen,89543,Deutschland,51.491721,200.0,SHP-500697,SynthExpress,100000,unterwegs,08/04/2025,synthetic-error
log-000000698,698,  Prüfsummenstraße   39,Westbogen,17462,DE,52.5186035,12.3616485,SHP-500698,DemoLogistik,774.4,unterwegs,2025/04/09,synthetic-normal
log-000000699,699,Koordinatenplatz 40,Ostfeld,25381,D,48.6915944,14.8734657,SHP-500699,Beispielkurier,734.76,zugestellt,10/04/2025,synthetic-normal
log-000000700,700,Qualitätsring 41,Nordhafen,33300,Deutschland,50.3895124,8.6771796,SHP-500700,SynthExpress,574.8,angekuendigt,2025-04-11,synthetic-normal
log-000000701,701,Datenstraße 42,Datenheim,41219,D,53.4434366,5.8983911,SHP-500701,Beispielkurier,132.17,unterwegs,2025/04/12,synthetic-normal
log-000000702,702,  Pipelineweg   43, Südwinkel ,49138,DE,52.7276166,12.2638438,SHP-500702,Musterfracht,541.45,unterwegs,2025-04-13,synthetic-normal
log-000000703,703,Qualitätsring 44,Südwinkel,57057,Deutschland,54.5388754,9.6890449,SHP-500703,Beispielkurier,539.65,unterwegs,14/04/2025,synthetic-normal
log-000000704,704,Pipelineweg 45,Westbogen,64976,Deutschland,48.9193012,12.5898366,SHP-500704,Beispielkurier,543.28,unterwegs,15/04/2025,synthetic-normal
log-000000705,705,  Datenstraße   46,Ostfeld,72895,DE,50.0036549,11.4628783,SHP-500705,Musterfracht,412.47,zugestellt,16/04/2025,synthetic-normal
log-000000706,706,Prüfsummenstr. 47,Ostfeld,80814,D,48.8013377,10.6676884,SHP-500706,DemoLogistik,577.97,verloren,2025-04-17,synthetic-normal
log-000000707,707,  Qualitätsring   48,Westbogen,88733,Deutschland,50.5553952,200.0,SHP-500707,Musterfracht,schwer,angekuendigt,2025/04/18,synthetic-error
log-000000708,708,Qualitätsring 49,Nordhafen,16652,deu,50.2985496,12.6441007,SHP-500708,SynthExpress,4.75,unterwegs,19.04.2025,synthetic-normal
log-000000709,709,  Pipelineweg   50,Ostfeld,24571,deu,49.7691465,12.8324129,SHP-500709,Beispielkurier,786.34,verloren,20.04.2025,synthetic-normal
log-000000710,710,Koordinatenplatz 51,Südwinkel,32490,DE,8.9476972,52.4551584,SHP-500710,SynthExpress,100000,verloren,2025/04/21,synthetic-error
log-000000711,711,Vektorallee 52, Nordhafen ,ABCDE,Deutschland,54.8563537,8.0756602,SHP-500711,Beispielkurier,100000,unterwegs,2025/04/22,synthetic-error
log-000000712,712,Vektorallee 53,Ostfeld,48328,DE,49.3813485,7.568032,SHP-500712,DemoLogistik,503.16,verloren,2025-04-23,synthetic-normal
log-000000713,713,Schemaweg 54,Ostfeld,56247,D,9.72907,47.7662579,SHP-500713,SynthExpress,,zugestellt,2025-04-24,synthetic-error
log-000000714,714,Qualitätsring 55,Südwinkel,64166,DE,47.3040731,11.875963,SHP-500714,Musterfracht,569.3,unterwegs,25/04/2025,synthetic-normal
log-000000715,715,Vektorallee 56,Westbogen,72085,Deutschland,49.6131109,6.6913624,SHP-500715,SynthExpress,80.7,unterwegs,26/04/2025,synthetic-normal
log-000000716,716,Koordinatenplatz 57,Südwinkel,80004,D,47.9629569,6.7785628,SHP-500716,SynthExpress,594.37,angekuendigt,27.04.2025,synthetic-normal
log-000000717,717,Koordinatenplatz 58,Südwinkel,87923,deu,47.6329644,7.5637019,SHP-500717,Musterfracht,79,zugestellt,28/04/2025,synthetic-normal
log-000000718,718,  Pipelineweg   59,Datenheim,15842,DE,48.568707,8.3221675,SHP-500718,DemoLogistik,728.69,zugestellt,2025-04-29,synthetic-normal
log-000000719,719,  Prüfsummenstraße   60,,23761,DE,48.5579385,12.7066957,SHP-500719,Beispielkurier,100000,verloren,2025/04/30,synthetic-error
log-000000720,720,Qualitätsring 61, Datenheim ,31680,D,51.129015,12.4293283,SHP-500720,Musterfracht,128.09,zugestellt,01.05.2025,synthetic-normal
log-000000721,721,Qualitätsring 62,Westbogen,39599,DE,52.1610766,14.4668232,SHP-500721,Musterfracht,95.37,unterwegs,02/05/2025,synthetic-normal
log-000000722,722,Pipelineweg 63,,47518,Deutschland,49.7666702,14.507136,SHP-500722,Musterfracht,100000,unterwegs,2025/05/03,synthetic-error
log-000000723,723,Datenstr. 64,Westbogen,55437,deu,49.2455028,5.9438741,SHP-500723,SynthExpress,500.8,verloren,04/05/2025,synthetic-normal
log-000000724,724,Spaltenweg 65,Südwinkel,63356,D,48.4828752,7.9318529,SHP-500724,Beispielkurier,440.75,zugestellt,05.05.2025,synthetic-normal
log-000000725,725,Vektorallee 66,,71275,deu,52.2214885,5.9936352,SHP-500725,DemoLogistik,100000,unterwegs,2025/05/06,synthetic-error
log-000000726,726,  Spaltenweg   67,Datenheim,79194,deu,52.8234111,13.2335331,SHP-500726,SynthExpress,341.17,verloren,2025/05/07,synthetic-normal
log-000000727,727,Prüfsummenstrasse 99 ,NORDHAFEN,30422,deu,54.1920203,14.7619737,SHP-500538,DemoLogistik,314.86,zugestellt,27.08.2025,synthetic-normal
log-000000728,728,Pipelineweg 69,Vektorstetten,15032,DE,53.3222433,5.8864448,SHP-500728,SynthExpress,105.83,zugestellt,2025-05-09,synthetic-normal
log-000000729,729,Spaltenweg 70, Ostfeld ,22951,deu,49.1529473,10.8004432,SHP-500729,Musterfracht,450.32,angekuendigt,2025-05-10,synthetic-normal
log-000000730,730,Vektorallee 71,Nordhafen,,deu,50.5462293,7.1558639,SHP-500730,Musterfracht,,unterwegs,2025/05/11,synthetic-error
log-000000731,731,Koordinatenplatz 72,Nordhafen,38789,Deutschland,54.317229,,SHP-500731,SynthExpress,schwer,unterwegs,12.05.2025,synthetic-error
log-000000732,732,Schemaweg 73,Nordhafen,46708,Deutschland,54.2633811,11.8879318,SHP-500732,Musterfracht,340.25,angekuendigt,2025-05-13,synthetic-normal
log-000000733,733,Vektorallee 74,Ostfeld,54627,D,53.4913382,6.8411091,SHP-500733,Beispielkurier,622.25,zugestellt,14.05.2025,synthetic-normal
log-000000734,734,Prüfsummenstr. 75,Ostfeld,62546,D,52.5699983,9.608288,SHP-500734,Musterfracht,145.58,unterwegs,15.05.2025,synthetic-normal
log-000000735,735,Spaltenweg 76,Datenheim,70465,D,51.3047892,12.9446515,SHP-500735,DemoLogistik,431.04,angekuendigt,16.05.2025,synthetic-normal
log-000000736,736,  Koordinatenplatz   77,Nordhafen,78384,DE,54.2263507,9.1198985,SHP-500736,DemoLogistik,680.49,zugestellt,2025/05/17,synthetic-normal
log-000000737,737,Prüfsummenstrasse 78,Südwinkel,86303,DE,52.9771647,6.8785694,SHP-500737,DemoLogistik,777.46,verloren,2025-05-18,synthetic-normal
log-000000738,738,Pipelineweg 79, Datenheim ,14222,deu,47.5294116,9.1602468,SHP-500738,SynthExpress,43.36,unterwegs,2025-05-19,synthetic-normal
log-000000739,739,Prüfsummenstr. 5,,68216,deu,50.1473506,12.2772342,SHP-500664,DemoLogistik,,verloren,06.03.2025,synthetic-error
log-000000740,740,  Schemaweg   81,Westbogen,30060,D,53.2386165,12.1962726,SHP-500740,Musterfracht,594.87,angekuendigt,21.05.2025,synthetic-normal
log-000000741,741,Pipelineweg 130 ,NORDHAFEN,35911,DE,48.5695519,6.886146,SHP-500569,DemoLogistik,604.64,zugestellt,27.09.2025,synthetic-normal
log-000000742,742,  Prüfsummenstraße   83,Westbogen,45898,Deutschland,52.6910814,9.6977664,SHP-500742,DemoLogistik,8.79,zugestellt,2025-05-23,synthetic-normal
log-000000743,743,  Qualitätsring   84,Südwinkel,53817,D,48.6960727,12.6631608,SHP-500743,SynthExpress,100.19,verloren,2025/05/24,synthetic-normal
log-000000744,744,Vektorallee 85,Vektorstetten,61736,D,48.7799525,6.7972881,SHP-500744,SynthExpress,661.82,zugestellt,25/05/2025,synthetic-normal
log-000000745,745,Qualitätsring 170 ,OSTFELD,50491,Deutschland,52.5040086,11.0993678,SHP-500389,SynthExpress,156.96,verloren,2025/03/31,synthetic-normal
log-000000746,746,Schemaweg 87,Vektorstetten,77574,DE,49.1265472,6.5823621,SHP-500746,SynthExpress,8.88,verloren,2025-05-27,synthetic-normal
log-000000747,747,  Qualitätsring   75,Datenheim,18186,D,52.7466013,9.1423098,SHP-500294,Beispielkurier,43.51,angekuendigt,2025-10-22,synthetic-normal
log-000000748,748,Koordinatenplatz 211,Datenheim,55170,D,53.2607862,9.8052541,SHP-500430,Musterfracht,307.11,unterwegs,11.05.2025,synthetic-normal
log-000000749,749,Prüfsummenstr. 90,Vektorstetten,21331,DE,49.8180182,14.0479029,SHP-500749,SynthExpress,251.65,unterwegs,2025-05-30,synthetic-normal
log-000000750,750,Datenstr. 91,Vektorstetten,29250,D,47.8985217,11.558765,SHP-500750,DemoLogistik,469.13,unterwegs,31.05.2025,synthetic-normal
log-000000751,751,  Koordinatenplatz   92,Westbogen,37169,Deutschland,50.0384043,13.6747635,SHP-500751,Beispielkurier,770.94,angekuendigt,2025/06/01,synthetic-normal
log-000000752,752,  Vektorallee   93,Nordhafen,45088,deu,53.1240116,8.6477893,SHP-500752,SynthExpress,485.54,verloren,2025-06-02,synthetic-normal
log-000000753,753,Pipelineweg 94,Westbogen,53007,DE,47.8406178,12.3380263,SHP-500753,Beispielkurier,236.56,zugestellt,2025/06/03,synthetic-normal
log-000000754,754,Vektorallee 95,Ostfeld,60926,DE,50.062388,8.4369506,SHP-500754,Beispielkurier,353.69,unterwegs,2025/06/04,synthetic-normal
log-000000755,755,Koordinatenplatz 96,Datenheim,68845,D,49.2974885,13.8549354,SHP-500755,SynthExpress,761.64,angekuendigt,05.06.2025,synthetic-normal
log-000000756,756,Pipelineweg 97, Datenheim ,76764,D,53.7891018,7.8520719,SHP-500756,Beispielkurier,123.73,angekuendigt,06/06/2025,synthetic-normal
log-000000757,757,Spaltenweg 98,Vektorstetten,84683,DE,54.2726987,14.2869149,SHP-500757,Beispielkurier,720.11,unterwegs,2025/06/07,synthetic-normal
log-000000758,758,Spaltenweg 99,Ostfeld,12602,DE,49.4156505,6.1521975,SHP-500758,DemoLogistik,797.15,verloren,08.06.2025,synthetic-normal
log-000000759,759,Prüfsummenstraße 100,Westbogen,20521,D,54.7370623,7.7634716,SHP-500759,DemoLogistik,25.16,angekuendigt,2025/06/09,synthetic-normal
log-000000760,760,Pipelineweg 101,Westbogen,28440,D,53.9217974,10.6279571,SHP-500760,Musterfracht,66.96,unterwegs,2025-06-10,synthetic-normal
log-000000761,761,Schemaweg 102,Ostfeld,36359,D,50.9137956,12.1372405,SHP-500761,DemoLogistik,273.68,verloren,11/06/2025,synthetic-normal
log-000000762,762,Qualitätsring 103,Datenheim,44278,deu,49.7603676,14.8745851,SHP-500762,Musterfracht,658.43,angekuendigt,12.06.2025,synthetic-normal
log-000000763,763,Koordinatenplatz 104,Vektorstetten,52197,D,49.2973005,12.4450316,SHP-500763,Beispielkurier,399.61,unterwegs,2025/06/13,synthetic-normal
log-000000764,764,  Qualitätsring   105,Südwinkel,60116,D,48.9426434,7.7298203,SHP-500764,DemoLogistik,29.29,angekuendigt,14/06/2025,synthetic-normal
log-000000765,765,  Spaltenweg   106, Westbogen ,68035,Deutschland,53.5942125,-220.0,SHP-500765,Musterfracht,-4,angekuendigt,15.06.2025,synthetic-error
log-000000766,766,  Prüfsummenstraße   107,Vektorstetten,75954,D,52.119215,12.2592521,SHP-500766,SynthExpress,130.21,angekuendigt,2025-06-16,synthetic-normal
log-000000767,767,Spaltenweg 108,,83873,DE,52.374597,13.6356884,SHP-500767,DemoLogistik,-4,unterwegs,2025/06/17,synthetic-error
log-000000768,768,Pipelineweg 109,Ostfeld,11792,D,54.2007511,11.7327066,SHP-500768,Beispielkurier,375.71,angekuendigt,18/06/2025,synthetic-normal
log-000000769,769,Schemaweg 110,Ostfeld,19711,deu,47.3315974,14.1633433,SHP-500769,SynthExpress,214.16,angekuendigt,2025-06-19,synthetic-normal
log-000000770,770,Koordinatenplatz 111,Datenheim,27630,D,49.1379165,14.756111,SHP-500770,DemoLogistik,653.38,verloren,2025-06-20,synthetic-normal
log-000000771,771,Prüfsummenstrasse 112,Westbogen,35549,deu,50.6242521,6.7161169,SHP-500771,DemoLogistik,103.18,angekuendigt,2025/06/21,synthetic-normal
log-000000772,772,Vektorallee 113,Nordhafen,43468,DE,50.6243999,11.585826,SHP-500772,DemoLogistik,208.26,angekuendigt,2025-06-22,synthetic-normal
log-000000773,773,Koordinatenplatz 114,Südwinkel,51387,Deutschland,13.5322025,48.7730998,SHP-500773,Beispielkurier,,zugestellt,2025-06-23,synthetic-error
log-000000774,774,Pipelineweg 115, Datenheim ,59306,DE,48.1137826,8.39866,SHP-500774,DemoLogistik,18.61,angekuendigt,2025-06-24,synthetic-normal
log-000000775,775,Prüfsummenstraße 116,Nordhafen,67225,D,47.8591774,14.624798,SHP-500775,SynthExpress,670.67,unterwegs,2025/06/25,synthetic-normal
log-000000776,776,Vektorallee 117,Südwinkel,75144,DE,48.1907743,8.9538562,SHP-500776,Musterfracht,726.65,verloren,2025-06-26,synthetic-normal
log-000000777,777,Qualitätsring 118,Datenheim,83063,deu,48.9439296,9.1569939,SHP-500777,DemoLogistik,741.27,angekuendigt,27/06/2025,synthetic-normal
log-000000778,778,Schemaweg 119,,10982,Deutschland,52.6814352,11.7977057,SHP-500778,Beispielkurier,100000,verloren,2025/06/28,synthetic-error
log-000000779,779,Qualitätsring 120,Nordhafen,18901,Deutschland,48.5589637,7.6936526,SHP-500779,Beispielkurier,200.15,verloren,2025/06/29,synthetic-normal
log-000000780,780,  Pipelineweg   121,Datenheim,26820,Deutschland,50.1420997,11.6208259,SHP-500780,SynthExpress,652.73,verloren,30.06.2025,synthetic-normal
log-000000781,781,Prüfsummenstr. 122,Vektorstetten,34739,Deutschland,50.3271307,6.8547796,SHP-500781,Musterfracht,202.53,verloren,01.07.2025,synthetic-normal
log-000000782,782,Vektorallee 123,Westbogen,42658,DE,52.7476999,-220.0,SHP-500782,Musterfracht,schwer,unterwegs,2025-07-02,synthetic-error
log-000000783,783,Schemaweg 124, Vektorstetten ,50577,D,52.4842026,9.8038912,SHP-500783,Musterfracht,82.43,unterwegs,03.07.2025,synthetic-normal
log-000000784,784,Spaltenweg 97 ,SÜDWINKEL,14584,Deutschland,49.6842857,6.5565349,SHP-500536,DemoLogistik,147.07,unterwegs,25.08.2025,synthetic-normal
log-000000785,785,Vektorallee 126,Südwinkel,66415,DE,49.4662805,11.7217328,SHP-500785,SynthExpress,99.36,verloren,05/07/2025,synthetic-normal
log-000000786,786,Datenstr. 127,Nordhafen,74334,D,48.0229106,13.1831222,SHP-500786,Musterfracht,29.7,zugestellt,06/07/2025,synthetic-normal
log-000000787,787,  Koordinatenplatz   128,Ostfeld,82253,Deutschland,52.5930727,9.982152,SHP-500787,SynthExpress,445.2,zugestellt,2025-07-07,synthetic-normal
log-000000788,788,Schemaweg 93,Südwinkel,,Deutschland,50.3980091,9.9503561,SHP-500312,Beispielkurier,100000,verloren,13/01/2025,synthetic-error
log-000000789,789,Prüfsummenstrasse 130,Südwinkel,18091,Deutschland,53.5027219,10.745537,SHP-500789,SynthExpress,689.12,angekuendigt,09/07/2025,synthetic-normal
log-000000790,790,Pipelineweg 131,Datenheim,26010,D,not-a-number,7.3671154,SHP-500790,DemoLogistik,schwer,verloren,2025-07-10,synthetic-error
log-000000791,791,  Prüfsummenstraße   132,Datenheim,33929,deu,51.6919239,11.8836746,SHP-500791,Musterfracht,710.25,zugestellt,2025/07/11,synthetic-normal
log-000000792,792,Pipelineweg 133, Südwinkel ,41848,deu,52.5817345,6.4913285,SHP-500792,Beispielkurier,237.06,angekuendigt,12.07.2025,synthetic-normal
log-000000793,793,  Koordinatenplatz   184 ,VEKTORSTETTEN,81357,DE,51.2569331,9.9548083,SHP-500403,SynthExpress,659.48,unterwegs,2025/04/14,synthetic-normal
log-000000794,794,Koordinatenplatz 135,Vektorstetten,57686,deu,53.743333,6.7720764,SHP-500794,DemoLogistik,272.43,unterwegs,14/07/2025,synthetic-normal
log-000000795,795,  Qualitätsring   136,Westbogen,65605,D,48.5478921,8.6257504,SHP-500795,SynthExpress,496.42,unterwegs,2025/07/15,synthetic-normal
log-000000796,796,Spaltenweg 137,Ostfeld,73524,D,49.9748719,6.888601,SHP-500796,SynthExpress,192.53,zugestellt,2025/07/16,synthetic-normal
log-000000797,797,Koordinatenplatz 138,Westbogen,81443,DE,47.6734214,9.3192073,SHP-500797,Beispielkurier,344.74,unterwegs,17/07/2025,synthetic-normal
log-000000798,798,  Spaltenweg   139,Nordhafen,89362,deu,54.5881851,7.8201338,SHP-500798,SynthExpress,220.81,angekuendigt,18/07/2025,synthetic-normal
log-000000799,799,  Prüfsummenstraße   140,Südwinkel,17281,Deutschland,51.0633046,7.3734679,SHP-500799,DemoLogistik,220.44,zugestellt,19/07/2025,synthetic-normal
log-000000800,800,  Vektorallee   141,Vektorstetten,25200,deu,48.5937676,12.0692709,SHP-500800,DemoLogistik,2.59,unterwegs,20/07/2025,synthetic-normal
log-000000801,801,  Spaltenweg   142, Südwinkel ,33119,Deutschland,53.9975572,7.370671,SHP-500801,SynthExpress,10.29,zugestellt,2025/07/21,synthetic-normal
log-000000802,802,Pipelineweg 143,Datenheim,41038,Deutschland,53.6487286,10.6324765,SHP-500802,DemoLogistik,198.08,unterwegs,2025-07-22,synthetic-normal
log-000000803,803,Spaltenweg 144,Westbogen,48957,D,49.22688,10.020507,SHP-500803,Musterfracht,268.61,zugestellt,23/07/2025,synthetic-normal
log-000000804,804,Spaltenweg 145,Datenheim,56876,DE,48.4240429,9.5749343,SHP-500804,DemoLogistik,685.58,unterwegs,24/07/2025,synthetic-normal
log-000000805,805,Prüfsummenstr. 146,Nordhafen,64795,deu,54.2969191,9.27556,SHP-500805,SynthExpress,592.84,zugestellt,2025/07/25,synthetic-normal
log-000000806,806,Koordinatenplatz 147,Ostfeld,72714,Deutschland,49.6508571,6.1781198,SHP-500806,Musterfracht,140.04,angekuendigt,2025/07/26,synthetic-normal
log-000000807,807,Koordinatenplatz 148,Nordhafen,80633,D,54.346971,7.153606,SHP-500807,DemoLogistik,634.04,zugestellt,27.07.2025,synthetic-normal
log-000000808,808,  Datenstraße   149,Westbogen,88552,DE,47.7042689,8.6135578,SHP-500808,Beispielkurier,639.85,zugestellt,2025-07-28,synthetic-normal
log-000000809,809,Qualitätsring 160 ,DATENHEIM,51301,D,52.9704237,12.8498075,SHP-500379,Musterfracht,421,verloren,2025/03/21,synthetic-normal
log-000000810,810,Vektorallee 151, Südwinkel ,24390,deu,50.583586,14.2479905,SHP-500810,Musterfracht,532.29,unterwegs,2025-07-30,synthetic-normal
log-000000811,811,  Prüfsummenstraße   152,Nordhafen,32309,Deutschland,54.2934754,11.2927569,SHP-500811,DemoLogistik,649.39,verloren,31/07/2025,synthetic-normal
log-000000812,812,Schemaweg 153,Südwinkel,40228,Deutschland,49.6179703,8.5354741,SHP-500812,Beispielkurier,614.15,unterwegs,2025/08/01,synthetic-normal
log-000000813,813,Spaltenweg 154,Vektorstetten,48147,Deutschland,50.8596794,9.7345564,SHP-500813,Beispielkurier,76.92,verloren,2025/08/02,synthetic-normal
log-000000814,814,Qualitätsring 161 ,VEKTORSTETTEN,41400,Deutschland,7.8345587,53.4439502,SHP-500600,Beispielkurier,schwer,zugestellt,2025-01-01,synthetic-error
log-000000815,815,Qualitätsring 156,Datenheim,63985,Deutschland,47.7068738,,SHP-500815,DemoLogistik,schwer,verloren,2025-08-04,synthetic-error
log-000000816,816,Koordinatenplatz 157,,71904,D,52.5485061,13.7516899,SHP-500816,SynthExpress,-4,angekuendigt,05.08.2025,synthetic-error
log-000000817,817,Qualitätsring 158,Westbogen,79823,DE,53.422688,11.5377081,SHP-500817,DemoLogistik,396.29,angekuendigt,2025-08-06,synthetic-normal
log-000000818,818,Koordinatenplatz 10 ,OSTFELD,ABCDE,Deutschland,48.0900125,10.6742933,SHP-500229,DemoLogistik,-4,verloren,2025/08/18,synthetic-error
log-000000819,819,  Datenstraße   160, Nordhafen ,15661,Deutschland,50.3746358,14.8408057,SHP-500819,DemoLogistik,82.98,zugestellt,2025/08/08,synthetic-normal
log-000000820,820,Datenstrasse 161,Vektorstetten,23580,deu,48.5978937,12.6233154,SHP-500820,DemoLogistik,345.94,verloren,2025/08/09,synthetic-normal
log-000000821,821,Spaltenweg 162,Ostfeld,31499,D,52.6021605,6.7874897,SHP-500821,Beispielkurier,767.28,verloren,10.08.2025,synthetic-normal
log-000000822,822,Datenstrasse 117 ,DATENHEIM,12964,DE,51.180952,9.5997785,SHP-500556,Beispielkurier,236.46,zugestellt,14/09/2025,synthetic-normal
log-000000823,823,Spaltenweg 164,Westbogen,47337,deu,50.856094,12.4522005,SHP-500823,Musterfracht,27.36,angekuendigt,12.08.2025,synthetic-normal
log-000000824,824,  Koordinatenplatz   165,Südwinkel,55256,deu,49.9741892,12.4167238,SHP-500824,Musterfracht,402.61,verloren,13.08.2025,synthetic-normal
log-000000825,825,Prüfsummenstraße 166,Vektorstetten,63175,D,50.1615728,10.1401213,SHP-500825,DemoLogistik,242.41,zugestellt,14.08.2025,synthetic-normal
log-000000826,826,Prüfsummenstraße 167,Vektorstetten,71094,deu,49.0609528,11.9204009,SHP-500826,Beispielkurier,464.62,verloren,15/08/2025,synthetic-normal
log-000000827,827,Qualitätsring 168,Südwinkel,79013,D,53.0441854,9.6645166,SHP-500827,SynthExpress,646.86,angekuendigt,16/08/2025,synthetic-normal
log-000000828,828,Koordinatenplatz 169, Westbogen ,86932,DE,52.6103155,9.2741863,SHP-500828,DemoLogistik,58.4,unterwegs,17/08/2025,synthetic-normal
log-000000829,829,  Vektorallee   170,Südwinkel,14851,DE,51.7240204,11.5878641,SHP-500829,SynthExpress,180.47,unterwegs,2025-08-18,synthetic-normal
log-000000830,830,Prüfsummenstraße 171,Vektorstetten,22770,D,48.7450404,7.708768,SHP-500830,Beispielkurier,287.71,zugestellt,19/08/2025,synthetic-normal
log-000000831,831,  Pipelineweg   172,Ostfeld,30689,DE,51.6255584,6.9701699,SHP-500831,Musterfracht,110.39,angekuendigt,2025-08-20,synthetic-normal
log-000000832,832,Qualitätsring 173,,38608,D,52.6448772,6.4251659,SHP-500832,DemoLogistik,-4,zugestellt,2025-08-21,synthetic-error
log-000000833,833,  Schemaweg   174,Datenheim,46527,DE,51.7290711,14.4197273,SHP-500833,Musterfracht,745.45,angekuendigt,2025-08-22,synthetic-normal
log-000000834,834,Datenstrasse 175,Vektorstetten,54446,Deutschland,54.3237244,11.9026924,SHP-500834,SynthExpress,267.7,unterwegs,2025/08/23,synthetic-normal
log-000000835,835,Datenstrasse 161,Vektorstetten,23580,deu,48.5978937,12.6233154,SHP-500820,DemoLogistik,345.94,verloren,2025/08/09,synthetic-normal
log-000000836,836,Koordinatenplatz 177,Datenheim,70284,DE,54.0451416,10.2046977,SHP-500836,DemoLogistik,646.01,zugestellt,2025-08-25,synthetic-normal
log-000000837,837,  Koordinatenplatz   178, Südwinkel ,78203,DE,54.3774737,6.0424551,SHP-500837,DemoLogistik,180.27,verloren,2025-08-26,synthetic-normal
log-000000838,838,  Prüfsummenstraße   179,Nordhafen,86122,D,11.4640095,48.1967434,SHP-500838,Musterfracht,100000,zugestellt,27.08.2025,synthetic-error
log-000000839,839,  Qualitätsring   180,Datenheim,ABCDE,DE,54.8311344,5.9370668,SHP-500839,DemoLogistik,-4,angekuendigt,2025-08-28,synthetic-error
log-000000840,840,Qualitätsring 181,Ostfeld,21960,D,52.2976294,11.8406306,SHP-500840,SynthExpress,251.37,zugestellt,29.08.2025,synthetic-normal
